timestamp,videoTime,participantID,participant,groupID,label1,label2,label3,startTime,endTime,windowLength,transcript,self-caught,probe-caught,onset,ongoing,duration,videoEndTime,Other,TimeDifference,phase_type,caught_type,performance_type,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
2025-04-01T22:40:18.683Z,48.0,2_1,participant-1,2,Curious,,,45.5,50.5,5.0,"Hello and thank you for your participation in this study. Today you will be completing the weights task with help of Joe, your assistant agent.",True,False,False,True,2.0,604.0,False,4.0,first_half,self-caught,low,31.5175895690918,0.3258784115314483,14.533838272094728,36.60062026977539,38.03543472290039,23.501596450805664,275.8465881347656,337.26544189453125,284.9517517089844,214.72154235839844,0.137552872300148,0.4529711008071899,0.0863245651125907,0.1251398175954818,0.1764178872108459,0.0900933220982551,1.3911097049713137,0.9459862112998962,0.6798707246780396,0.2423636615276336,0.072441853582859,0.2850950360298157,30.15754127502441,0.3044732809066772,20.798904418945312,0.6088985204696655,18.592674255371094,0.770105242729187,4.718169212341309,3.2646291255950928,0.0122393704950809,0.6699085831642151,1.0858854055404663,0.6058937907218933,4.258276462554932,1.0712701082229614,24.59313201904297,1.6096748113632202,32.87742614746094,0.3317526280879974,552.8353881835938,0.3594526350498199,1286.175048828125,0.1520711332559585,-176.40150451660156,-0.3450275957584381,1688.18896484375,0.1092451736330986,986.5354614257812,0.2370671927928924,-177.8606414794922,-0.3098953068256378,2802.7431640625,0.0825517326593399,998.8054809570312,0.4082918465137481,-178.46116638183594,-0.3000048995018005,-21.537267684936523,-0.3526442646980285,29.98629570007324,0.2980445623397827,0.0027734681498259,8.85937213897705,-0.0195247549563646,-0.7264952063560486,0.072830930352211,0.3057699203491211,36.12745666503906,0.1632445603609085,10.353075981140137,1.532811403274536,20.30552673339844,0.6798465251922607,-2.333016872406006,-7.370957851409912,-24.430543899536133,33.282859802246094,-0.0280231554061174,-0.0104928761720657,0.0728419721126556,3.6072146892547607,1.8218623399734497,0.0633333325386047,0.0620035827159881,0.4633333086967468,0.4482310712337494,-40.14472961425781
2025-04-01T22:40:39.515Z,60.0,2_3,participant-3,2,Curious,,,57.5,62.5,5.0,"For this task you will determine the weights of the blocks in front of you. All of the block weights are in intervals of 10, so you don't need to use the slider on the scale at all.",False,True,True,False,0.0,604.0,False,0.0,first_half,probe-caught,low,31.042137145996094,0.2307086288928985,32.197208404541016,33.12483596801758,34.4217529296875,2.2245445251464844,93.20359802246094,71.30554962158203,118.47417449951172,63.16320037841797,0.1650653183460235,0.5559242367744446,0.0714171826839447,0.1456627994775772,0.2580967843532562,0.1866796016693115,1.8951746225357056,1.1810401678085327,1.0684187412261963,0.4035755693912506,0.0755980163812637,0.3539428412914276,34.01070022583008,0.3017600774765014,16.437576293945312,0.8176678419113159,11.635750770568848,1.445974349975586,0.5282056331634521,32.34130859375,0.0231606997549533,2.386780261993408,1.3157427310943604,0.4643121659755707,4.37554931640625,0.7662230134010315,3.316694498062134,5.362772941589356,28.737274169921875,0.3309585750102997,521.7628784179688,0.2961758077144623,1383.0457763671875,0.1292309314012527,-135.9058074951172,-0.6329607963562012,1567.1015625,0.1484762877225875,1067.0538330078125,0.2459461092948913,-138.7415008544922,-0.5754918456077576,2692.69580078125,0.0975024402141571,1009.9669189453124,0.4452660083770752,-142.5984344482422,-0.5241237878799438,-18.14535522460937,-0.3613189458847046,30.673524856567383,0.2729840874671936,-0.0143520422279834,-1.423808217048645,-0.0239407904446125,-0.6250581741333008,0.0932445228099823,0.2981610894203186,40.94866943359375,0.1835302710533142,8.453174591064453,1.554904818534851,7.04478931427002,3.0444495677948,-9.315872192382812,-2.0375654697418213,-24.11590576171875,35.90102767944336,-0.0381668582558631,-0.0065650027245283,0.0666852742433548,3.006012201309204,3.651115655899048,0.0850000008940696,0.0664371028542518,0.1782352924346923,0.1609616428613662,-38.31479644775391
2025-04-01T22:41:10.371Z,47.0,2_2,participant-2,2,Optimistic,,,44.5,49.5,5.0,"Hello and thank you for your participation in this study. Today you will be completing the weights task with help of Joe, your assistant agent.",True,False,False,True,15.0,604.0,False,0.0,first_half,self-caught,low,34.401084899902344,0.2193787842988968,35.514617919921875,36.60080337524414,37.98983001708984,2.4752120971679688,454.3115234375,349.44439697265625,261.357421875,138.54283142089844,0.1415561288595199,0.4370835125446319,0.0893489420413971,0.129481092095375,0.184144526720047,0.0947955846786499,1.5611917972564695,0.8834482431411743,0.5997397303581238,0.2728616595268249,0.0730129405856132,0.2902595400810241,31.013368606567383,0.2970609366893768,19.636646270751957,0.6284469962120056,19.23312759399414,0.7689183950424194,4.506083011627197,3.3784584999084477,0.0183816812932491,0.8714097738265991,1.1661142110824585,0.531184196472168,5.476449489593506,0.6297258138656616,18.35385513305664,1.302743911743164,32.20993423461914,0.3643167614936828,507.027099609375,0.2919474244117737,1252.1019287109375,0.1499234139919281,-174.18460083007812,-0.3698601126670837,1645.4354248046875,0.0891538634896278,941.1550903320312,0.2481404393911361,-175.98854064941406,-0.3300360441207886,2726.955078125,0.0844893977046012,940.768310546875,0.4177418649196625,-176.77716064453125,-0.3175658881664276,-20.39613151550293,-0.3717224299907684,28.34684562683105,0.3138633072376251,0.0082189934328198,2.0842113494873047,-0.0201227441430091,-0.6568801999092102,0.0716355070471763,0.2941854298114776,37.09969711303711,0.1478154808282852,8.75145149230957,1.7670525312423706,21.038612365722656,0.6553565263748169,-1.7147424221038818,-9.9887056350708,-24.16370964050293,33.13429260253906,-0.0272513926029205,-0.0100949704647064,0.0732745826244354,4.008016109466553,1.825557827949524,0.0677777752280235,0.0582671537995338,0.518750011920929,0.4316954016685486,-39.95966339111328
2025-04-01T22:41:56.515Z,121.0,2_3,participant-3,2,Optimistic,,,118.5,123.5,5.0,Group two.,False,True,False,True,30.0,604.0,False,61.0,first_half,probe-caught,low,15.78575611114502,0.3248006701469421,12.9777250289917,13.41803741455078,14.82270622253418,1.8449811935424805,321.88494873046875,471.9307861328125,67.24171447753906,42.98649978637695,0.1036297604441642,0.5793484449386597,0.0699554532766342,0.0807243883609771,0.1217031031847,0.0517476499080657,1.044553518295288,0.9001889228820801,0.8030880093574524,0.6533437967300415,0.0760850608348846,0.3759981691837311,28.584064483642575,0.1857432276010513,15.113008499145508,0.6408611536026001,16.741649627685547,0.4302209317684173,20.44843864440918,0.3769289851188659,0.0616268664598465,1.097070574760437,2.252859592437744,0.5520693063735962,-2.7135188579559326,-1.4875789880752563,44.43290710449219,1.1718181371688845,38.12154006958008,0.2070712298154831,882.0375366210938,0.2731145322322845,1354.0677490234375,0.1880909949541092,-170.5799102783203,-0.3509679436683655,1976.5321044921875,0.1274707466363906,1120.7923583984375,0.1870601177215576,-171.75328063964844,-0.3333893120288849,3080.9462890625,0.098920039832592,1108.446044921875,0.2227899432182312,-172.70162963867188,-0.3207423985004425,-24.01536750793457,-0.2915342450141907,35.470272064208984,0.2259595990180969,-0.0540218763053417,-0.4363717436790466,0.0098562845960259,1.063133955001831,0.0881709977984428,0.5076183080673218,31.05626106262207,0.184123694896698,13.05811595916748,0.8539449572563171,19.38739585876465,0.4489442408084869,22.015575408935547,0.4243579804897308,-25.425758361816406,36.764286041259766,-0.0627948939800262,0.0068869432434439,0.0744084790349006,2.0040080547332764,2.834007978439331,0.0528571419417858,0.0288910660892725,0.2785714268684387,0.2460504323244094,-40.27519989013672
2025-04-01T22:43:57.489Z,169.0,2_2,participant-2,2,Disengaged,,,166.5,171.5,5.0,"Okay, you can continue. Sorry. Stupid cat.",False,True,True,False,0.0,604.0,False,61.0,first_half,probe-caught,low,27.211021423339844,0.3963114023208618,13.719351768493652,34.15791320800781,36.58244323730469,22.86309051513672,101.91262817382812,0.0,7.477312088012695,42.94164276123047,0.1462171822786331,0.5657158493995667,0.0838903933763504,0.1129222735762596,0.1957521438598632,0.1118617504835128,1.7404128313064575,1.9457639455795288,1.31952965259552,1.1106178760528564,0.083436481654644,0.446212887763977,23.74674797058105,0.4091993868350982,15.238962173461914,0.6093938946723938,20.265405654907227,0.4592370390892029,12.662482261657717,0.7278827428817749,0.0338013134896755,0.6743859648704529,1.615905523300171,0.4477240443229675,3.366584539413452,1.4400807619094849,16.833026885986328,1.0081396102905271,30.94761657714844,0.3002813458442688,724.1549072265625,0.3829711377620697,1455.1817626953125,0.1219262480735778,-186.81784057617188,-0.2266644239425659,1884.2701416015625,0.1648169755935669,1020.9027709960938,0.3164373636245727,-185.80247497558597,-0.2267201393842697,2932.279541015625,0.1109278351068496,933.4014892578124,0.3277952075004577,-185.7346343994141,-0.2281629890203476,-23.97005271911621,-0.1749722808599472,30.279335021972656,0.2171591818332672,-0.0274555329233407,-1.2702518701553345,-0.0110104354098439,-1.026813268661499,0.0922804325819015,0.4158162176609039,30.989864349365234,0.1986908316612243,16.815120697021484,0.3764428198337555,26.89137840270996,0.2829006910324096,5.628662109375,2.0239076614379883,-21.235200881958008,30.82851219177246,-0.0485890097916126,0.0009101560572162,0.0827595442533493,2.4048097133636475,1.8218623399734497,0.04222222417593,0.0301027037203311,0.4370000064373016,0.4664986729621887,-38.90046691894531
2025-04-01T22:44:05.895Z,222.0,2_1,participant-1,2,Surprised,,,219.5,224.5,5.0,Okay. Pardon me.,False,True,False,True,2.0,604.0,False,61.0,first_half,probe-caught,low,14.743452072143556,0.304622083902359,12.677090644836426,13.329790115356444,13.847882270812988,1.1707916259765625,21.617774963378903,11.338457107543944,10.470505714416504,10.015430450439451,0.1256952732801437,0.9118686318397522,0.0724850893020629,0.0864786729216575,0.1271983385086059,0.0547132492065429,2.932205438613892,5.076657295227051,0.9393333792686462,0.6189643144607544,0.076905108988285,0.44135382771492,30.111906051635746,0.2226684391498565,21.680795669555664,0.4444907009601593,17.9060001373291,0.5424548387527466,15.210695266723633,0.717077910900116,0.0440125577151775,1.5557512044906616,1.4889549016952517,0.5606624484062195,-3.020170927047729,-1.20259428024292,66.5890121459961,0.9648234844207764,43.85523223876953,0.175301045179367,770.68359375,0.316129982471466,1505.7386474609375,0.1690437644720077,-126.89242553710938,-0.6331973671913147,1865.3480224609373,0.1213471814990043,1285.6776123046875,0.2973008155822754,-131.949462890625,-0.5626448392868042,2974.55859375,0.073454700410366,1159.1480712890625,0.2429856806993484,-134.3325958251953,-0.5333201885223389,-28.84237289428711,-0.2241190671920776,39.42043685913086,0.1720941513776779,-0.050278902053833,-0.4744546413421631,-0.004695288836956,-2.4282565116882324,0.072510190308094,0.3639953434467315,32.56277847290039,0.1442484408617019,23.48998641967773,0.3882010579109192,17.939783096313477,0.5531459450721741,13.30968952178955,1.0431970357894895,-25.84883689880371,35.61996841430664,-0.0562808401882648,-1.3984284123580435e-05,0.0802225694060325,1.2024048566818235,4.858299732208252,0.0762500017881393,0.0630352050065994,0.1139130368828773,0.1048700660467147,-39.34347152709961
2025-04-01T22:45:18.697Z,230.0,2_2,participant-2,2,Confused,,,227.5,232.5,5.0,I wonder if we should double check the yellow blocks weight before making any conclusions. It could be crucial to our findings.,False,True,True,False,0.0,604.0,False,61.0,first_half,probe-caught,low,16.93009376525879,0.3682088851928711,12.82519245147705,13.361038208007812,26.55433654785156,13.729144096374512,149.1992645263672,115.43731689453124,97.70800018310548,57.02935028076172,0.1580595821142196,0.5051196217536926,0.086093008518219,0.1392347663640976,0.2139816284179687,0.1278886198997497,1.6519246101379397,0.7857947945594788,1.2921395301818848,0.8675031065940857,0.0843706503510475,0.3204274773597717,28.592622756958008,0.3655093014240265,16.147655487060547,0.6405262351036072,22.909217834472656,0.6253889799118042,12.494308471679688,1.1834501028060913,0.0240882206708192,0.9746916890144348,1.7802180051803589,0.558170735836029,-2.3224575519561768,-1.80522620677948,34.929100036621094,1.3193304538726809,38.292388916015625,0.2598892748355865,821.521240234375,0.3380792140960693,1498.980224609375,0.295998066663742,-171.9133758544922,-0.3394929766654968,1866.41650390625,0.15741628408432,1237.294189453125,0.2815859019756317,-173.89501953125,-0.3112597465515136,2906.869873046875,0.1060342192649841,1047.9365234375,0.2576757967472076,-174.10227966308594,-0.3082694411277771,-27.67196655273437,-0.2505922019481659,35.91333770751953,0.266810268163681,-0.0487142205238342,-0.6560857892036438,0.0003215126344002,43.61069107055664,0.0775744616985321,0.3165866434574127,30.331195831298828,0.2449368238449096,22.666030883789062,0.3621639311313629,24.22984504699707,0.4087321758270263,14.656723976135254,0.85284024477005,-19.86892318725586,28.343849182128903,-0.0325369909405708,0.0021342879626899,0.0858723074197769,4.208416938781738,3.0364372730255127,0.0453333333134651,0.0322214551270008,0.2807142734527588,0.2270136326551437,-39.05674362182617
2025-04-01T22:45:35.075Z,287.0,2_1,participant-1,2,Conflicted,,,284.5,289.5,5.0,"Oh, it's gone.",True,False,True,False,0.0,604.0,False,21.0,first_half,self-caught,low,16.296083450317383,0.3391591012477875,13.333189010620115,14.66668701171875,16.129270553588867,2.79608154296875,42.13328552246094,27.253400802612305,350.3187561035156,0.0,0.0842185318470001,0.6073115468025208,0.0625303983688354,0.0687972158193588,0.0971431210637092,0.0346127226948738,0.9337100386619568,1.0365382432937622,1.0148789882659912,1.052992582321167,0.0626492649316787,0.2955399751663208,28.19649314880371,0.1997959911823272,22.462705612182617,0.2639907896518707,15.100469589233398,0.4133898019790649,16.00006675720215,0.3714337944984436,0.150551363825798,0.7001896500587463,1.6285078525543213,0.3854798674583435,-2.825198173522949,-1.7373712062835691,39.615196228027344,0.9627635478973388,39.686466217041016,0.1559083759784698,678.1353759765625,0.3503260612487793,1462.3592529296875,0.1078148558735847,-187.44390869140625,-0.2334631383419037,1793.32373046875,0.1306585371494293,1241.216796875,0.1718800365924835,-188.1904754638672,-0.2159908264875412,2916.0009765625,0.0771221593022346,1159.083984375,0.3259672224521637,-188.65423583984372,-0.2077358365058899,-29.352195739746094,-0.1096283048391342,39.3314094543457,0.1157823055982589,-0.0462976098060607,-0.3560379445552826,-0.0077694756910204,-1.5933376550674438,0.0579075701534748,0.2836605310440063,32.156585693359375,0.1604180932044983,24.311485290527344,0.2861050367355346,15.902390480041504,0.4175055623054504,13.783105850219728,0.5088767409324646,-28.0100154876709,39.850547790527344,-0.0583298578858375,0.0008753302390687,0.063314713537693,1.0020040273666382,1.4227641820907593,0.0442857109010219,0.0369776561856269,0.6385714411735535,0.5583502650260925,-42.48834991455078
2025-04-01T22:46:36.174Z,291.0,2_2,participant-2,2,Confused,,,288.5,293.5,5.0,These three almost equal.,False,True,False,True,10.0,604.0,False,61.0,first_half,probe-caught,low,15.913416862487791,0.3432483077049255,12.622077941894531,13.450313568115234,17.44812774658203,4.8260498046875,902.4354858398438,1007.7742919921876,196.6308441162109,108.66204833984376,0.0853612944483757,0.5783365368843079,0.0637459456920623,0.0735404267907142,0.0986982882022857,0.0349523425102233,0.9485008120536804,0.7922106981277466,0.2822743952274322,0.2836629450321197,0.0582892671227455,0.2909631729125976,28.043537139892575,0.2069649398326873,24.18983268737793,0.2650444507598877,15.984360694885254,0.3635888397693634,14.343011856079102,0.3861331343650818,0.1829311698675155,0.6824792623519897,1.5625914335250854,0.5279335379600525,-1.8417599201202397,-2.306065082550049,42.33823394775391,1.279824137687683,38.484561920166016,0.1582623869180679,727.606201171875,0.3131722211837768,1473.3935546875,0.0880185067653656,-182.02142333984372,-0.2661677002906799,1837.430908203125,0.109974168241024,1208.717041015625,0.1532407999038696,-183.11648559570312,-0.2465240359306335,2950.617431640625,0.0745615512132644,1103.459228515625,0.162037506699562,-183.669677734375,-0.2384688407182693,-30.003862380981445,-0.119751937687397,39.86636734008789,0.1147089228034019,-0.0432763770222663,-0.4078725278377533,-0.0042037111707031,-1.810320854187012,0.0495058745145797,0.247002974152565,30.38623046875,0.1081758588552475,26.65013313293457,0.2252609580755233,18.26947784423828,0.3497858941555023,13.58891773223877,0.3881612420082092,-27.67754173278809,37.87891387939453,-0.0525899641215801,-0.0010615391656756,0.0594756118953228,1.2024048566818235,2.429149866104126,0.0350000001490116,0.0295803993940353,0.3284615278244018,0.2213888317346573,-42.913333892822266
2025-04-01T22:46:55.753Z,365.0,2_3,participant-3,2,Optimistic,,,362.5,367.5,5.0,That's a 30 plus 20.,False,True,False,False,0.0,604.0,False,61.0,second_half,probe-caught,low,13.257323265075684,0.0487874969840049,12.67283821105957,13.12375259399414,13.893083572387695,1.220245361328125,46.18213272094727,35.9252815246582,47.09749603271485,31.547273635864254,0.0661729350686073,0.1471908092498779,0.0613977387547493,0.0644455328583717,0.0678240433335304,0.0064263045787811,0.2041898667812347,0.1693050265312194,0.1443899273872375,0.1135727912187576,0.0623775199055671,0.2938289046287536,29.67272186279297,0.0686818659305572,25.719667434692383,0.1672182381153106,17.482738494873047,0.1722065359354019,18.288021087646484,0.1880957186222076,0.0491762273013591,0.6428917646408081,2.2886457443237305,0.517622172832489,-3.853361368179321,-0.5784125924110413,49.706146240234375,1.08589506149292,47.193145751953125,0.0538920052349567,911.345947265625,0.2355644404888153,1543.748046875,0.2396242022514343,-151.89999389648438,-0.4368030726909637,1966.253173828125,0.1144333705306053,1370.4969482421875,0.2362115085124969,-153.65655517578125,-0.4111617505550384,3063.537841796875,0.0843254476785659,1196.69384765625,0.1868986785411834,-155.0702362060547,-0.3950307071208954,-31.49950408935547,-0.1044990569353103,43.25377655029297,0.070069245994091,-0.0645014196634292,-0.2197607159614563,0.0021600113250315,2.5442020893096924,0.0604407787322998,0.3172212243080139,29.536325454711918,0.0760320425033569,25.75467300415039,0.180846095085144,18.59718894958496,0.1631776690483093,19.855430603027344,0.1869238018989563,-31.67412376403809,43.49000549316406,-0.0632972046732902,0.000429150648415,0.0632999613881111,2.0040080547332764,5.465587139129639,0.0455555506050586,0.0362433455884456,0.1215384528040885,0.112512968480587,-42.69707489013672
